3.076643990929704975e-01
8.185034013605442249e-01
1.326439909297052244e+00
1.816961451247165460e+00
2.324897959183673368e+00
2.818321995464852403e+00
3.317551020408163076e+00
3.828390022675737026e+00
4.327619047619047699e+00
4.829750566893424413e+00
5.337687074829932321e+00
5.819501133786848079e+00
6.310022675736961517e+00
6.806349206349206149e+00
7.291065759637188393e+00
7.810612244897959577e+00
8.330158730158730762e+00
8.835192743764173073e+00
9.340226757369615385e+00
9.845260770975055920e+00
1.035029478458049823e+01
1.085242630385487494e+01
1.136616780045351405e+01
1.186249433106575957e+01
1.236462585034013628e+01
1.285514739229024883e+01
1.335147392290249435e+01
1.384780045351473987e+01
1.434993197278911481e+01
1.484045351473922913e+01
1.533968253968254025e+01
1.583600907029478400e+01
1.634394557823129190e+01
1.683156462585034063e+01
1.732789115646258438e+01
1.782421768707483167e+01
1.833215419501133780e+01
1.883718820861678012e+01
1.933061224489796004e+01
1.982984126984127116e+01
2.032326530612244753e+01
2.082829931972788984e+01
2.131011337868480737e+01
2.183836734693877446e+01
2.233759637188208558e+01
2.283392290249432932e+01
2.333895691609977163e+01
2.382077097505668917e+01
2.432000000000000028e+01
2.481632653061224403e+01
2.531845804988662252e+01
2.580317460317460387e+01
2.632562358276643977e+01
2.683356009070294945e+01
2.732988662131519320e+01
2.784072562358276670e+01
2.833995464852607782e+01
2.884208616780045276e+01
2.923102040816326408e+01
